"id","name","hostid","hostname","neighbourhoodgroup","neighbourhood","latitude","longitude","roomtype","price","minimumnights","numberofreviews","lastreview","reviewspermonth","calculatedhostlistingscount","availability365"
31052540,"“Quincy Manor” in the heart of Bedford-Stuyvesant.",82735692,"David"," ","Bedford-Stuyvesant",40.68858,-73.94534,"Entire home/apt",100,2,20,"07/07/2019",3.16,1,273
17919742,"Heart of Bushwick Apartment For Coffee Lovers!",8894559,"Duncan","Brooklyn","Bushwick",40.70127,-73.91764,"Entire home/apt",120,2,8,"25/11/2018",0.31,1,1
7775627,"Bright apartment in Lower Manhattan",40905449,"Abby","Manhattan","Financial District",40.70689,-74.01451,"Entire home/apt",160,2,7,"01/07/2016",0.15,1,0
31306674,"Spacious and Welcoming In Hip Bushwick",59470806,"Michelle"," ","Bushwick",40.69451,-73.92213,"Entire home/apt",135,4,10,"07/07/2019",1.8,1,26
17712998,"Hip One Bedroom Apartment in NYC's East Village",40031815,"Kelly","Manhattan","East Village",40.72864,-73.98102,"Entire home/apt",200,5,2,"25/09/2018",0.07,1,0
15086862,"Beautiful sunlight room in the heart of Bushwick!",2801522,"Alina", ,"Bushwick",40.69935,-73.91332,"Private room", ,4,4,"02/01/2018",0.16,1,189
9979270,"Clean condo apartment in TS",6837486,"Onusa","Manhattan","Theater District",40.75927,-73.98646,"Entire home/apt",100,1,0,"", ,1,0
21683178,"Beautiful Spacious 1BR near Central Park",157846554,"JohnR","Manhattan","Hell's Kitchen",40.76573,-73.98682,"Entire home/apt",225,5,8,"21/05/2019",0.4,1,0
32822356,"Manhattan Lifestyle by Melanie (Females Only)",222476614,"Melanie","Manhattan","Kips Bay",40.74434,-73.97758,"Shared room",53,2,2,"26/06/2019",0.59,3,297
5251586,"Large & Sunny Apt in Prime Location",5102579,"Maggie", ,"Park Slope",40.68247,-73.97961,"Entire home/apt",144,15,6,"01/09/2016",0.11,1,0
9365025,"Light filled room in Greenpoint",2376644,"Katherine","Brooklyn","Greenpoint",40.72741,-73.94337,"Private room",80,2,0,"", ,1,0
14220422,"Rockaway Beach Surf and Garden Apartment",51162561,"Paul","Queens","Rockaway Beach",40.58626,-73.81465,"Entire home/apt",125,4,1,"04/09/2016",0.03,1,0
19438695,"Loft in big apartment",136285709,"Jenna","Manhattan","SoHo",40.72439,-74.00481,"Private room",103,1,1,"07/07/2017",0.04,2,0
28404814,"Stylish & dreamy brooklyn loft",2236212,"Iva","Brooklyn","Bedford-Stuyvesant",40.67895,-73.93641,"Entire home/apt",190,3,11,"09/06/2019",1.2,2,179
34516874,"( BLUE ROOM ) Private in Beautiful Town House",50052968,"Mike","Brooklyn","Bedford-Stuyvesant",40.68473,-73.93976,"Private room",100,2,4,"27/06/2019",2.67,3,63
34245023,"Apartment",185974751,"Claudia","Manhattan","Upper West Side",40.79527,-73.96666,"Private room",48,5,1,"11/05/2019",0.5,1,0
25449386,"Cozy Railroad Apartment in Greenpoint, BK",38380313,"Gabriela", ,"Greenpoint",40.72459,-73.9462,"Entire home/apt",95,1,13,"21/04/2019",1.04,1,0
31980794,"Sleep 6 adults & 2 children - 2 Level Garden Apt",59073470,"Angela","Manhattan","Upper West Side",40.79144,-73.97909,"Entire home/apt",375,2,4,"23/05/2019",1.24,1,208
13209380,"Luxe 1-br Large Loft in Tribeca, Entire Apt",6569229,"Anna","Manhattan","Tribeca",40.71523,-74.0079,"Entire home/apt",250,3,3,"29/10/2017",0.09,1,0
2303583,"Awesome Hells Kitchen Apt!",11764444,"Cory","Manhattan","Hell's Kitchen",40.76532,-73.99061,"Entire home/apt",150,1,11,"01/07/2018",0.26,1,0
1391683,"Huge Sunny BR Washington Heights 1-4 guests",7474069,"Carrie"," ","Washington Heights",40.8469,-73.94522,"Private room",75,4,14,"29/09/2017",0.23,3,0
3812133,"Sunny, Central, Quiet, UWS, 72&Bway",1529179,"Gs","Manhattan","Upper West Side",40.77885,-73.98178,"Entire home/apt",169,7,0,"", ,1,0
25137152,"Bright 1 Bedroom in the East Village",189982777,"Cloe","Manhattan","East Village",40.72266,-73.98148,"Entire home/apt", ,4,49,"03/07/2019",3.58,1,51
8444227,"Private Room in Heart of Soho",44457589,"Joel", ,"SoHo",40.72607,-74.00166,"Private room",95,1,152,"04/06/2019",3.34,2,9
29884334,"Clean , Safe, Cozy 3min to JFK , LGA Best Value",223846870,"Shared Stay-JFK The Hugh Suite","Queens","Springfield Gardens",40.66199,-73.772,"Private room",59,1,73,"01/07/2019",9.09,3,340
19495570,"Special Room or Apt in Manhattan Upper West Side!",56920,"Linda","Manhattan","Upper West Side",40.80232,-73.96977,"Private room",135,3,23,"19/06/2019",1.02,2,4
9497513,"Sunny, quiet place room 1",1850477,"Michela","Brooklyn","Crown Heights",40.67797,-73.94675,"Private room",45,3,0,"", ,2,320
11389773,"Chambre au coeur de Manhattan",59746634,"Joël","Manhattan","Chelsea",40.74721,-73.98968,"Private room",65,1,0,"", ,1,0
4961949,"Huge Bright 1BR+Office in Downtown Manhattan NYC!",1649951,"Sameer","Manhattan","Lower East Side",40.72091,-73.98475,"Entire home/apt",300,3,57,"23/06/2019",1.12,1,168
22570044,"Convenient bedroom in a modern apartment",790872,"Tri","Manhattan","East Harlem",40.8049,-73.94012,"Private room",80,1,4,"15/03/2018",0.23,2,0
5783899,"Live like a local! Queen size bed, private room.",23977712,"Sarah","Manhattan","East Harlem",40.79088,-73.94597,"Private room",100,1,315,"27/06/2019",6.1,2,76
33608870,"Large Comfy 2Bdrm Apt in Williamsburg, Brooklyn",193954973,"Sean", ,"Williamsburg",40.71381,-73.95187,"Entire home/apt",245,3,1,"06/05/2019",0.47,3,257
33928971,"Large 1BR apt. in luxury West Village building.",158709729,"Michael","Manhattan","West Village",40.73264,-74.00422,"Entire home/apt",450,2,4,"28/06/2019",2.55,1,43
16590264,"Pretty modern 3-B APT near Everything you want!",33064599,"Yukee","Manhattan","Upper West Side",40.80007,-73.96524,"Entire home/apt",190,1,4,"24/10/2018",0.26,6,337
25349077,"Room in uptonw manhattan",191422870,"Elisabet","Manhattan","Inwood",40.86842,-73.91747,"Private room",50,7,0,"", ,1,0
1601955,"Cozy, QUIET Dream Home in SEAPORT",2698515,"Chandler","Manhattan","Financial District",40.70939,-74.00121,"Entire home/apt",420,2,285,"02/07/2019",4.02,1,294
20406782,"Beautiful Loft Apartment in Boerum Hill",60350045,"Katie","Brooklyn","Boerum Hill",40.68557,-73.98537,"Entire home/apt", ,7,31,"22/09/2018",1.38,2,0
26897811,"Sunny Brooklyn musician loft .",126967409,"Claudia","Brooklyn","Bedford-Stuyvesant",40.6903,-73.96008,"Entire home/apt",82,2,0,"", ,1,13
26989176,"Modern, Cozy Apt Share for Young Professionals",2822805,"Ollie","Brooklyn","Bedford-Stuyvesant",40.68585,-73.94919,"Private room",60,30,3,"01/03/2019",0.45,8,221
13170860,"***Luxury Doorman, Grand Central, United Nations**",52950465,"Gal","Manhattan","Midtown",40.75266,-73.97252,"Entire home/apt",142,30,0,"", ,12,323
3376567,"Luxury Duplex in Williamsburg with private bath",2042864,"Anna","Brooklyn","Williamsburg",40.70926,-73.94673,"Private room",125,4,14,"20/03/2018",0.3,1,0
424192,"luxury 1 BedRoom Apt Hells Kitchen",2108853,"Jasen", ,"Hell's Kitchen",40.7559,-73.99469,"Entire home/apt",325,30,18,"21/05/2016",0.21,1,364
30068829,"Midtown West - Sunny Queen Room",224414117,"Gabriel","Manhattan","Hell's Kitchen",40.75659,-73.99988,"Private room", ,1,27,"23/06/2019",3.45,30,327
15949915,"Quiet, Private  3.5 rooms, Manhattan convenient",103545877,"Jon","Staten Island","Oakwood",40.56233,-74.12673,"Entire home/apt",100,2,2,"30/01/2017",0.06,1,36
4497294,"Clean, quiet, safe 25Min Dwntn NYC",22831759,"Ruth","Brooklyn","Flatbush",40.64617,-73.97018,"Private room",80,2,11,"11/10/2015",0.19,1,0
8992714,"Thanksgiving in Beautiful Bed-Stuy",40552516,"Henry","Brooklyn","Bedford-Stuyvesant",40.6863,-73.92635,"Private room",51,1,2,"28/11/2015",0.05,1,0
11317209,"Modern Apartment in Williamsburg",20527254,"Eddy"," ","Williamsburg",40.70821,-73.94719,"Private room", ,2,9,"05/12/2016",0.25,1,0
2033866,"East Village 2 Bed 2 Floor Luxury Apartment",7846216,"Rafael"," ","East Village",40.72635,-73.97595,"Entire home/apt",290,1,114,"07/10/2018",1.71,1,157
13359102,"Lovely one bedroom - Heart of Greenwich Village",8714636,"Vianney","Manhattan","Greenwich Village",40.73057,-73.99422,"Entire home/apt",199,3,1,"14/12/2016",0.03,1,0
27370912,"Spacious 2 Bed/2 Bath Apt. Sleeps 6 - with Rooftop",15334096,"John","Brooklyn","Williamsburg",40.71448,-73.95198,"Entire home/apt",310,4,0,"", ,1,87
27196488,"2 br furnished apartment sublet for August. Prime Sunnyside location, close to restaurants, stores and subway 7train 40 street stop",204774833,"Tatiana", ,"Sunnyside",40.74506,-73.92444,"Entire home/apt",200,1,1,"24/08/2018",0.09,1,0
4444204," 2-3 bedroom UWS garden triplex ",5162192,"Amy","Manhattan","Upper West Side",40.79795,-73.96175,"Entire home/apt",300,30,4,"06/10/2015",0.07,12,310
34944389,"Cozy & Convenient 1bed/bath in Crown Heights BK",13463015,"Cyrus","Brooklyn","Crown Heights",40.67068,-73.95464,"Entire home/apt",145,1,0,"", ,1,66
13384425,"Beautiful townhouse near Prospect Park",43242084,"Petra","Brooklyn","Prospect-Lefferts Gardens",40.656,-73.95851,"Entire home/apt",128,2,2,"07/07/2019",2,1,133
22450143,"★ Cosy room in Bushwick ★ 20-min to Manhattan",119828457,"Marlice","Brooklyn","Bushwick",40.68868,-73.90655,"Private room",55,3,55,"23/06/2019",3.4,4,329
5941888,"Full Floor Loft Style Apt/Noho/Bond",1679702,"Kristy", ,"NoHo",40.72634,-73.9932,"Entire home/apt", ,2,4,"14/10/2015",0.08,1,0
28950019,"Bed room close to NYC⬆︎ with lots of sun light☀️",43044876,"Haruhisa","Queens","Elmhurst",40.73655,-73.87762,"Private room",40,29,2,"29/04/2019",0.55,5,32
26281121,"Quiet bedroom in walking distance to Central Park",197579052,"Vlad", ,"East Harlem",40.79657,-73.93913,"Private room", ,1,49,"20/05/2019",3.89,2,110
27053984,"Spacious Bed Stuy Brooklyn 2 Bedroom Near Subway",33074595,"Jessica","Brooklyn","Bedford-Stuyvesant",40.68528,-73.958,"Entire home/apt", ,4,28,"04/07/2019",2.99,1,130
2250372,"Huge 3BR Penthouse, Private Roof!",11490872,"Nick"," ","Kips Bay",40.74422,-73.97822,"Entire home/apt",1550,2,0,"", ,1,0
9689477,"Large Studio - Lincoln Center",42694270,"Thomas"," ","Upper West Side",40.77401,-73.99056,"Entire home/apt", ,4,6,"02/08/2017",0.14,1,0
18092438,"LOCATION! Coffee and Central Park!",17428203,"Christine","Manhattan","Upper East Side",40.77241,-73.948,"Entire home/apt",124,31,0,"", ,2,0
34346014,"Cosy crisp clean pad in Williamsburg",3203693,"David","Brooklyn","Williamsburg",40.70996,-73.95121,"Entire home/apt",100,6,1,"03/07/2019",1,1,7
9427868,"Grand Home On Kissena Park in Flushing NYC",23234988,"Ann","Queens","Flushing",40.75114,-73.80695,"Entire home/apt",500,2,20,"31/05/2019",0.85,6,243
19720877,"Bright 2BR, terrace, best Bklyn Heights location!",7627586,"Sarah","Brooklyn","Brooklyn Heights",40.69387,-73.99412,"Entire home/apt",299,4,6,"31/12/2018",0.27,1,27
30712281,"Beautiful apartment near the city and the beach!!",2370813,"Anastasia","Brooklyn","Sheepshead Bay",40.5987,-73.96031,"Entire home/apt", ,2,38,"05/07/2019",5.43,2,294
19848536,"Cozy room with a bathroom",71540842,"Willy","Queens","Ridgewood",40.70801,-73.90928,"Private room",48,3,50,"23/06/2019",2.09,2,111
21947062,"Big bedroom at the heart of Manhattan",33570672,"Tomislav","Manhattan","Theater District",40.75493,-73.98618,"Private room",95,2,100,"01/07/2019",5.35,1,18
7019122,"Giant Sunny East Williamsburg LOFT!",1733462,"Kim","Brooklyn","Williamsburg",40.71351,-73.92999,"Entire home/apt",160,4,40,"20/06/2019",0.83,1,138
35261660,"Crown Heights 3BR, 2 BATH (15 mins to Manhattan!)",265463203,"Alesh","Brooklyn","Crown Heights",40.67038,-73.92962,"Entire home/apt",245,2,1,"01/07/2019",1,3,326
24355169,"HUGE Modern Room/office/studio w Private Entrance",43037915,"Edward", ,"Crown Heights",40.66371,-73.95698,"Private room",300,2,0,"", ,1,0
26272163,"Gorgeous Bedroom steps from local stores!",197354631,"Nina"," ","Williamsburg",40.71471,-73.94173,"Private room", ,30,3,"31/05/2019",0.28,3,19
4792705,"Elegant Quiet Spacious 2BD Brownstone Brooklyn NYC",3471761,"Kevin & Yuan"," ","Bedford-Stuyvesant",40.68811,-73.92398,"Entire home/apt",149,2,145,"02/07/2019",2.62,2,305
2024991,"Beautiful king-size 1-bedroom with balcony",10362054,"Mary","Queens","Astoria",40.7577,-73.91981,"Entire home/apt", ,3,1,"01/01/2018",0.05,1,0
35491409,"Sunny Spacious Room in UWS near Central Park",266522456,"Aaron", ,"Upper West Side",40.80155,-73.96732,"Private room",150,1,7,"07/07/2019",7,3,135
28716187,"Home away from home",216611306,"Eme", ,"Briarwood",40.71378,-73.80796,"Private room",50,1,13,"08/04/2019",1.46,1,0
19475130,"Private Bedroom in a Prewar Brownstone",136646834,"Val","Manhattan","Washington Heights",40.83587,-73.93734,"Private room",28,2,19,"17/01/2018",0.78,1,0
32064173,"Safe, cozy, and clean in the heart of Brooklyn",51709634,"Israel","Brooklyn","East Flatbush",40.65441,-73.95024,"Private room",31,1,25,"09/06/2019",5,1,5
19845637,"Cosy bedroom complete with fort",10966079,"Ward","Brooklyn","Williamsburg",40.70898,-73.96121,"Private room",75,3,54,"30/06/2019",2.24,2,96
3425054,"Gorgeous 1BR Park Slope Apt/Garden",7398990,"Laura", ,"Park Slope",40.67505,-73.97795,"Entire home/apt",100,5,10,"05/01/2018",0.17,1,0
21382292,"Cozy 2 Bedroom in the heart of Times Square",37333386,"Bianca","Manhattan","Hell's Kitchen",40.76119,-73.9873,"Entire home/apt", ,3,41,"18/06/2019",1.97,3,181
30393555,"Serene UWS 2BR w/ Doorman, Gym, near Central Park by Blueground",107434423,"Blueground","Manhattan","Upper West Side",40.77771,-73.98244,"Entire home/apt", ,30,0,"", ,232,156
8151605,"Amazing 2BR in Bed-Stuy",1740952,"Kaila"," ","Bedford-Stuyvesant",40.68355,-73.94129,"Entire home/apt",180,2,1,"26/09/2015",0.02,1,0
31193461,"New York Private Room with a View",1276028,"Marcia","Manhattan","Harlem",40.82765,-73.95012,"Private room",80,3,6,"27/06/2019",1.89,2,70
24755230,"West Village Walk-Up.",22824452,"Jacqueline","Manhattan","West Village",40.73272,-74.00623,"Entire home/apt",165,5,4,"20/03/2019",0.3,1,0
22986519,"Bedroom on the lively Lower East Side",154262349,"Brooke","Manhattan","Lower East Side",40.71884,-73.98354,"Private room",160,4,23,"12/06/2019",2.29,1,102
9990026,"NYC: AMAZING Gramercy Cool Triplex",51327044,"Joanne","Manhattan","Gramercy",40.73882,-73.9857,"Entire home/apt",150,7,0,"", ,1,0
4428027,"True Brooklyn Loft Experience ",10396079,"Anissa","Brooklyn","Prospect Heights",40.67734,-73.96814,"Entire home/apt",150,6,5,"01/01/2016",0.09,1,0
5905128,"European eco-chic in trendy Bklyn 2",28187447,"Francis","Brooklyn","Bedford-Stuyvesant",40.68336,-73.91449,"Entire home/apt",83,3,57,"08/06/2019",1.13,2,264
27612925,"Shared room with bunk beds",208367810,"Dan","Brooklyn","Borough Park",40.64047,-73.99687,"Shared room",25,3,8,"02/01/2019",0.77,4,88
2163602,"Upper West Side elegance. Riverside",11039974,"Poppi","Manhattan","Upper West Side",40.77874,-73.98437,"Entire home/apt",599,1,5,"25/08/2016",0.14,2,0
22551923,"Cozy Brooklyn Apartment w/ Private Backyard",56730358,"Kali","Brooklyn","Bedford-Stuyvesant",40.6874,-73.94186,"Entire home/apt",60,4,5,"27/02/2018",0.28,1,0
3826037,"Location Little Lapa ( only female )",3250450,"Petya","Queens","Astoria",40.76577,-73.91471,"Private room", ,30,9,"26/07/2018",0.19,18,237
31881052,"Park Slope Villa",238953933,"Claudia","Brooklyn","South Slope",40.66371,-73.9876,"Entire home/apt",110,1,48,"23/06/2019",9.93,1,250
3808230,"Big Beautiful Bedroom w/Private Bathroom",7848968,"Morgan","Brooklyn","Prospect Heights",40.67548,-73.96802,"Private room", ,2,206,"18/06/2019",3.5,2,3
5054397,"Large & Sunny Bedroom - super close to subway",8873293,"Helena S","Brooklyn","Bedford-Stuyvesant",40.68951,-73.95524,"Private room", ,2,14,"26/05/2018",0.27,2,0
19592057,"Expensive, Small place, but it is 100% clean",127181576,"Alon","Manhattan","Lower East Side",40.71043,-73.98174,"Private room",157,1,0,"", ,1,0
32758570,"LARGE ROOM  - 1 MONTH MINIMUM - WASHER&DRYER",144008701,"Ozzy Ciao","Manhattan","Harlem",40.82391,-73.9471,"Private room",37,15,0,"", ,2,32
17497948,"1 bedroom apt in 2 bridges/Chinatown",8381084,"Pierre","Manhattan","Civic Center",40.71264,-73.99893,"Entire home/apt",80,2,12,"15/03/2019",0.43,2,8
23001611,"East Village Apartment",129782365,"Hallie","Manhattan","East Village",40.72968,-73.98073,"Entire home/apt",350,2,0,"", ,1,0
35127234,"Quaint Ground Floor Midtown 1 Bed | Outdoor Patio",255432077,"Nick","Manhattan","Upper East Side",40.76102,-73.96431,"Entire home/apt",210,5,3,"27/06/2019",3,1,136
21721946,"Bright East Village Apartment!",8334983,"Ashley","Manhattan","East Village",40.72411,-73.98872,"Entire home/apt",99,5,4,"15/08/2018",0.2,1,0
24161582,"Bright Bohemian Treasure in Prospect Heights",182086879,"Patti","Brooklyn","Prospect Heights",40.67942,-73.96469,"Private room",150,2,8,"06/09/2018",0.53,2,0
283090,"Spacious East Village Apartment",511175,"Luis","Manhattan","East Village",40.7241,-73.97899,"Entire home/apt",180,7,24,"10/08/2018",0.26,2,125
30697483,"Newly renovated with elevator room 2",125961131,"David","Manhattan","Two Bridges",40.7126,-73.99376,"Private room",55,1,53,"23/06/2019",7.64,3,2
35597268,"Beautiful Manhattan Bdwy Apt Close to Columbia!",255259069,"Jonah","Manhattan","Harlem",40.82623,-73.95271,"Entire home/apt",135,31,2,"25/06/2019",2,2,184
12558307,"Luxury 2BR Midtown East-Near UN!",26521212,"Laura","Manhattan","Midtown",40.75207,-73.97351,"Entire home/apt",299,2,5,"05/05/2019",0.15,3,0
15545469,"Modern Bedroom with Best View in Brooklyn",14482375,"Lara & David", ,"Greenpoint",40.72214,-73.94345,"Private room", ,3,20,"27/06/2019",0.66,3,0
27953232,"PERFECT LONG TERM RENTAL~1 BR- EAST 60TH STREET",200380610,"Pranjal","Manhattan","Upper East Side",40.75991,-73.96105,"Entire home/apt",160,30,0,"", ,65,364
21408195,"The Manhattanville",145242566,"Corey","Manhattan","Harlem",40.81956,-73.95277,"Shared room",25,3,61,"23/06/2019",2.99,2,7
26786737,"Harmonious Room",183321912,"Iris","Brooklyn","Bedford-Stuyvesant",40.68749,-73.95467,"Private room",65,30,29,"05/06/2019",2.51,2,362
6628117,"Cozy room in heart of Williamsburg",24839107,"Brittany","Brooklyn","Williamsburg",40.71681,-73.96141,"Private room",80,1,7,"02/11/2015",0.14,1,0
30352538,"Spacious Garden Studio",51964207,"Brooke","Brooklyn","Williamsburg",40.70946,-73.96567,"Entire home/apt",140,3,7,"09/06/2019",1.42,1,3
18844533,"1st Floor Suite with AC, private entry, and bath",131255262,"Michael","Manhattan","Upper West Side",40.80292,-73.96692,"Private room",80,1,42,"09/08/2018",1.7,1,0
30688867,"Artistic, Cozy Space in Convenient Williamsburg",879277,"Marnie","Brooklyn","Williamsburg",40.70874,-73.95873,"Shared room", ,2,4,"02/06/2019",0.59,1,135
24538218,"Sunny Room in Bed-Stuy close to everything!",50321289,"Avery","Brooklyn","Bedford-Stuyvesant",40.68209,-73.95731,"Private room",60,7,11,"29/12/2018",0.8,3,0
6813041,"*Musician's Apartment* in Brooklyn",1550419,"Gordon","Brooklyn","Fort Greene",40.6892,-73.96976,"Private room",50,1,0,"", ,1,0
29257026,"Cozy Private 1 Bedroom in a 2 Bedroom Shared Area",168619140,"Terry","Brooklyn","Canarsie",40.63764,-73.91556,"Private room", ,2,1,"11/03/2019",0.25,2,0
19952847,"Spacious 2 BDR APT BROOKLYN Sleeps 8!",129646758,"Sherry  W  X","Brooklyn","East Flatbush",40.64323,-73.95086,"Entire home/apt",95,2,43,"01/07/2019",1.97,2,338
13015322,"Awesome bedroom in the heart of NYC",53308963,"Aj","Manhattan","Chinatown",40.71415,-73.99806,"Private room",95,2,6,"22/06/2019",0.17,2,7
22281684,"Modern Uptown Stay",32153139,"Michelle", ,"Harlem",40.81318,-73.94508,"Private room",85,3,0,"", ,2,0
15685669,"Private room in Williamsburg. Very close to train!",1314045,"Tim", ,"Williamsburg",40.71326,-73.94947,"Private room",99,1,220,"30/06/2019",6.71,3,352
27984123,"The Space in Brooklyn",57484031,"Frederick","Brooklyn","Crown Heights",40.66472,-73.92871,"Private room",250,1,0,"", ,1,0
6743346,"Wildlife Loft Living room adventure",5556571,"Chris","Brooklyn","Williamsburg",40.70645,-73.9379,"Shared room",25,1,25,"28/04/2019",0.5,3,358
6782407,"",31147528,"Huei-Yin", ,"Williamsburg",40.71354,-73.93882,"Private room",45,1,0,"", ,1,0
12539359,"Cute and cosy one bedroom",60946174,"Zineb","Manhattan","Upper East Side",40.78093,-73.95175,"Private room", ,1,9,"08/10/2016",0.23,1,90
61492,"Exclusive Room with Private Bath in  LES",297769,"Tunji","Manhattan","Chinatown",40.71445,-73.9908,"Private room",120,4,171,"23/06/2019",1.8,2,353
